Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
72.0,12.0,1.0,6.0,2,5,1,2,1,20,1,0,0,1,0,0,0,0
454.0,19.0,27.0,32.0,3,0,0,2,0,30,1,0,0,1,0,1,0,0
637.0,38.0,38.0,38.0,4,2,0,2,0,40,1,0,0,1,0,1,1,0
567.0,31.0,23.0,60.0,4,2,0,2,6,47,1,1,0,1,0,0,1,0
147.0,10.0,6.0,15.0,4,2,0,2,3,15,1,0,0,1,0,0,1,0
354.0,20.0,6.0,53.0,4,2,0,2,3,30,1,0,0,1,0,0,1,0
639.0,17.0,47.0,42.0,4,6,0,2,4,30,1,0,0,1,0,0,0,0
377.0,17.0,20.0,34.0,4,3,0,2,1,30,1,0,0,1,0,1,0,0
604.0,13.0,52.0,21.0,4,4,0,2,6,45,1,0,0,1,0,1,1,1
517.0,23.0,26.0,48.0,4,2,0,2,1,50,1,0,0,1,0,0,0,0
265.0,30.0,9.0,17.0,4,2,0,2,9,25,1,1,1,1,0,0,1,0
665.0,23.0,43.0,51.0,4,2,0,2,3,55,1,0,0,1,0,1,1,0
401.0,30.0,14.0,40.0,4,2,0,2,3,45,1,1,0,1,0,0,1,0
446.0,39.0,24.0,17.0,0,4,0,2,1,0,1,0,1,1,0,1,1,0
574.0,25.0,37.0,39.0,4,5,0,2,7,10,1,0,1,1,0,0,1,0
960.0,44.0,68.0,41.0,4,4,0,2,0,0,1,0,1,1,0,1,1,1
571.0,27.0,22.0,65.0,4,2,0,2,0,0,1,0,1,1,0,1,1,0
621.0,30.0,36.0,45.0,4,3,0,2,1,285,1,0,1,1,0,1,0,0
587.0,31.0,34.0,42.0,4,6,0,2,3,40,1,0,0,1,0,0,0,0
311.0,12.0,15.0,32.0,4,2,0,2,9,0,1,0,0,1,0,0,0,0
603.0,33.0,20.0,75.0,4,6,0,2,1,30,1,0,0,1,0,1,1,0
677.0,21.0,60.0,10.0,4,4,0,2,1,40,1,0,1,1,0,1,1,0
209.0,13.0,15.0,6.0,3,0,0,2,4,25,1,1,0,1,0,0,0,0
704.0,26.0,40.0,50.0,4,6,0,2,1,35,1,0,0,1,1,1,0,0
601.0,23.0,38.0,44.0,4,2,0,2,1,30,1,0,0,1,1,1,0,0
269.0,36.0,5.0,18.0,4,5,0,2,1,15,1,0,0,1,0,0,0,0
394.0,35.0,21.0,18.0,2,5,1,2,1,135,1,0,0,1,0,0,0,0
177.0,14.0,4.0,22.0,4,3,0,2,1,165,1,1,0,1,0,0,0,0
451.0,15.0,29.0,34.0,2,3,0,2,2,155,1,1,0,1,0,0,0,0
341.0,25.0,8.0,42.0,4,6,0,2,9,20,1,1,0,1,0,0,0,0
353.0,44.0,10.0,21.0,1,2,0,2,3,28,1,0,1,1,0,0,1,0
195.0,16.0,8.0,17.0,3,3,1,2,6,30,1,1,0,1,0,0,0,0
306.0,22.0,11.0,30.0,4,2,0,2,3,30,1,1,0,1,0,0,1,0
377.0,31.0,18.0,23.0,4,5,0,2,1,20,1,0,1,1,0,0,1,0
450.0,24.0,25.0,29.0,0,6,0,2,3,10,1,0,1,1,1,1,1,0
213.0,28.0,7.0,12.0,4,2,0,2,3,25,1,1,0,1,1,0,0,0
174.0,21.0,7.0,6.0,4,2,0,2,3,15,1,0,0,1,0,0,0,0
232.0,25.0,4.0,23.0,4,2,0,2,3,35,1,0,0,1,0,0,1,0
403.0,26.0,8.0,47.0,4,2,1,2,1,30,1,0,0,1,0,0,0,0
860.0,40.0,55.0,53.0,4,6,0,2,1,45,1,0,1,1,0,1,0,0
381.0,32.0,13.0,38.0,4,2,0,2,3,55,1,0,0,1,1,0,1,0
208.0,20.0,11.0,6.0,1,2,0,2,0,35,1,0,0,1,1,0,0,0
532.0,19.0,22.0,68.0,4,2,0,2,9,50,1,1,0,1,1,1,1,0
215.0,25.0,9.0,6.0,4,2,0,2,0,40,1,0,0,1,0,0,1,0
343.0,20.0,28.0,6.0,4,2,1,2,4,30,1,1,0,1,0,0,0,0
264.0,30.0,9.0,15.0,4,2,0,2,5,30,1,0,0,1,0,0,1,1
174.0,20.0,3.0,8.0,4,6,0,2,1,45,1,0,0,1,0,0,0,0
308.0,26.0,20.0,5.0,4,2,0,2,3,25,1,0,1,1,0,0,1,0
365.0,28.0,10.0,43.0,4,2,1,2,1,40,1,0,0,1,0,0,0,0
1397.0,183.0,55.0,37.0,4,3,0,2,6,30,1,1,0,1,0,0,0,0
450.0,37.0,7.0,59.0,4,2,0,2,9,25,1,0,0,1,0,1,0,0
260.0,25.0,2.0,36.0,4,3,0,2,6,20,1,0,0,1,0,0,0,0
714.0,45.0,10.0,108.0,4,4,0,2,1,0,1,0,0,1,0,0,1,0
622.0,35.0,23.0,67.0,4,5,0,2,1,40,1,0,1,1,0,0,1,0
762.0,48.0,41.0,51.0,4,4,0,2,5,10,1,0,0,1,0,1,1,1
584.0,18.0,28.0,67.0,4,4,0,2,0,670,1,1,1,0,0,1,1,0
347.0,20.0,26.0,8.0,4,2,0,2,6,45,1,0,1,0,0,0,1,0
355.0,12.0,10.0,54.0,4,2,1,2,1,25,1,0,0,1,0,0,0,0
444.0,15.0,20.0,51.0,4,2,0,2,0,180,1,0,0,1,0,1,1,0
107.0,1.0,5.0,15.0,4,1,0,2,0,55,0,1,0,0,0,1,1,1
128.0,3.0,7.0,15.0,2,4,0,2,4,525,1,0,0,0,0,0,0,0
449.0,32.0,30.0,10.0,4,2,0,2,0,35,1,1,1,0,0,1,1,0
408.0,10.0,7.0,74.0,4,2,0,2,0,23,0,0,0,0,0,0,1,0
106.0,2.0,5.0,14.0,4,4,0,2,9,50,1,0,0,0,0,0,0,0
1383.0,147.0,64.0,46.0,4,6,0,2,0,25,0,0,1,0,0,1,0,0
78.0,2.0,7.0,3.0,4,4,0,2,6,20,1,0,0,0,0,0,0,0
310.0,8.0,13.0,42.0,4,1,0,2,0,0,1,0,0,0,0,1,0,0
238.0,4.0,9.0,36.0,4,4,0,2,0,0,1,0,0,0,0,1,0,0
143.0,2.0,5.0,24.0,4,1,0,2,0,20,0,0,0,0,0,1,1,0
91.0,4.0,5.0,11.0,4,4,0,2,3,30,1,0,0,0,0,0,0,0
483.0,23.0,20.0,55.0,4,2,0,2,0,15,0,1,1,0,0,0,1,0
148.0,4.0,7.0,15.0,4,6,0,1,10,45,1,0,0,0,0,0,0,0
293.0,6.0,28.0,5.0,3,0,1,2,0,25,1,0,0,0,0,1,0,0
441.0,33.0,22.0,25.0,4,2,0,2,1,50,0,0,1,0,0,0,0,0
136.0,2.0,4.0,26.0,4,1,1,2,0,30,0,1,0,0,0,1,1,1
176.0,6.0,4.0,32.0,4,4,1,2,0,195,1,0,1,0,0,0,0,0
527.0,18.0,27.0,61.0,4,4,0,2,3,30,1,0,1,0,0,0,0,0
191.0,25.0,10.0,0.0,1,2,0,2,0,35,0,0,1,0,0,0,0,0
440.0,31.0,34.0,0.0,4,6,0,2,0,50,0,0,1,0,0,0,0,0
248.0,5.0,10.0,38.0,4,4,0,2,5,10,1,0,0,0,0,0,0,0
219.0,4.0,4.0,40.0,4,4,0,2,0,0,1,0,1,0,0,0,1,0
237.0,5.0,5.0,44.0,0,6,0,2,0,20,0,1,0,0,0,0,1,1
209.0,3.0,9.0,31.0,4,1,0,2,0,40,0,1,0,0,0,0,1,0
661.0,8.0,43.0,65.0,4,1,0,2,0,625,0,1,0,0,0,1,1,0
105.0,0.0,12.0,1.0,4,4,0,2,6,10,1,1,0,0,0,0,0,0
507.0,32.0,39.0,6.0,4,2,1,2,10,210,1,0,1,0,0,0,0,0
364.0,13.0,27.0,10.0,4,2,1,2,3,150,1,0,1,0,0,0,1,0
403.0,24.0,22.0,28.0,4,5,0,2,10,30,1,0,1,0,0,0,1,0
679.0,29.0,41.0,48.0,1,2,0,2,1,20,0,0,1,0,1,0,0,0
518.0,35.0,17.0,55.0,4,2,0,2,10,40,1,0,1,0,1,0,1,0
98.0,1.0,8.0,6.0,4,4,0,2,1,15,0,0,1,0,0,0,1,0
292.0,10.0,15.0,31.0,2,4,0,2,6,15,1,0,0,0,0,0,0,0
649.0,15.0,51.0,34.0,0,2,0,1,0,5,1,0,0,0,0,1,0,1
218.0,8.0,14.0,18.0,4,4,1,2,1,15,1,1,0,0,0,0,0,0
229.0,43.0,5.0,1.0,1,2,1,2,3,20,0,0,0,1,0,0,0,0
203.0,3.0,7.0,33.0,0,1,0,2,0,50,0,0,0,0,0,1,1,0
3.0,0.0,0.0,1.0,4,6,0,2,4,5,0,0,0,0,0,0,0,0
372.0,4.0,23.0,45.0,4,1,0,2,5,150,1,0,0,0,0,0,0,0
243.0,3.0,9.0,41.0,4,1,0,2,0,35,0,1,0,0,0,0,0,0
337.0,3.0,16.0,46.0,4,1,0,2,0,15,1,1,0,0,0,1,1,0
508.0,39.0,38.0,1.0,4,2,0,2,3,30,0,0,1,0,0,0,0,0
469.0,18.0,41.0,10.0,4,4,1,2,0,45,1,0,0,0,0,1,0,0
137.0,6.0,6.0,17.0,2,5,0,2,1,40,1,0,0,0,0,1,0,0
65.0,8.0,0.0,8.0,4,4,0,2,10,15,0,0,1,0,0,0,1,0
272.0,26.0,16.0,6.0,1,2,1,2,0,30,0,0,1,0,0,1,0,0
715.0,46.0,29.0,67.0,4,2,0,2,3,10,1,0,1,0,0,1,1,0
316.0,18.0,16.0,27.0,4,5,0,2,1,55,1,0,1,0,0,0,0,0
184.0,1.0,12.0,21.0,4,1,0,2,5,20,0,0,0,0,0,1,0,0
567.0,9.0,41.0,46.0,4,1,0,2,0,5,0,0,0,0,0,1,0,0
228.0,9.0,7.0,34.0,4,1,0,2,2,170,0,0,0,0,0,1,0,0
407.0,3.0,35.0,28.0,4,1,0,2,5,40,0,0,0,0,0,1,0,0
249.0,3.0,14.0,29.0,4,1,0,2,0,52,0,1,0,0,0,1,1,0
232.0,3.0,14.0,30.0,4,1,0,2,0,135,0,1,0,0,0,0,0,0
480.0,24.0,30.0,29.0,4,2,0,2,5,30,1,0,1,0,0,1,1,0
184.0,3.0,7.0,29.0,4,1,0,2,0,50,0,0,0,0,0,1,1,0
359.0,1.0,34.0,13.0,2,4,0,2,2,5,0,0,0,0,0,0,0,0
882.0,36.0,38.0,94.0,4,2,1,2,4,10,0,0,1,0,0,0,0,0
138.0,3.0,7.0,18.0,2,3,0,2,6,5,1,1,0,0,0,1,0,1
109.0,3.0,10.0,1.0,3,0,0,2,2,490,1,0,1,0,0,1,0,0
889.0,45.0,64.0,33.0,0,2,0,2,3,15,0,0,1,0,0,1,1,0
412.0,21.0,32.0,11.0,0,2,0,2,0,5,1,0,0,0,1,1,1,0
151.0,3.0,9.0,15.0,4,5,0,2,1,50,1,0,0,0,0,0,0,0
178.0,7.0,7.0,21.0,4,1,0,2,2,15,0,0,0,0,0,1,1,0
568.0,77.0,27.0,0.0,1,2,0,2,3,0,0,0,1,0,0,0,0,0
85.0,9.0,5.0,0.0,3,0,1,2,4,55,0,0,1,0,0,0,0,0
98.0,2.0,5.0,12.0,4,1,0,2,0,10,0,0,0,0,0,0,1,1
176.0,10.0,14.0,2.0,2,3,0,2,6,10,1,0,0,0,0,0,0,0
449.0,23.0,22.0,40.0,4,2,0,2,3,30,1,0,0,0,0,1,1,0
605.0,6.0,16.0,117.0,4,1,0,2,5,40,1,1,0,0,0,0,1,0
185.0,6.0,5.0,29.0,4,4,1,2,3,30,1,0,0,0,1,0,1,0
74.0,1.0,5.0,7.0,3,0,0,2,10,0,0,1,0,0,0,1,0,0
296.0,6.0,18.0,29.0,2,4,0,2,6,10,1,1,0,0,0,0,0,0
196.0,19.0,12.0,3.0,4,2,0,2,7,25,1,1,0,1,0,0,0,0
234.0,4.0,24.0,2.0,4,4,0,1,6,15,1,0,0,0,0,1,0,1
174.0,3.0,15.0,6.0,4,6,0,2,10,16,0,0,0,0,0,1,1,0
95.0,1.0,4.0,14.0,4,1,1,2,0,30,0,0,0,0,0,0,1,0
204.0,14.0,12.0,9.0,2,3,0,2,6,15,1,0,0,0,0,1,0,0
519.0,25.0,45.0,2.0,4,2,1,2,4,136,0,0,1,0,0,0,0,0
735.0,29.0,42.0,61.0,1,2,0,2,1,20,0,0,1,0,1,1,0,0
210.0,2.0,8.0,33.0,4,1,0,2,2,490,0,1,0,0,0,1,0,0
185.0,12.0,8.0,19.0,4,5,0,2,1,0,1,0,1,0,1,0,1,0
386.0,5.0,29.0,28.0,4,4,0,2,9,45,1,0,1,0,0,1,0,0
491.0,22.0,44.0,1.0,0,6,0,2,3,15,0,0,0,0,0,1,0,0
308.0,11.0,16.0,33.0,4,3,0,2,2,515,1,0,0,0,0,1,1,0
254.0,4.0,11.0,36.0,4,1,0,2,0,45,0,1,0,0,0,1,1,0
265.0,37.0,11.0,2.0,1,2,1,2,3,15,1,1,1,0,0,0,0,0
385.0,26.0,25.0,9.0,4,6,0,2,1,30,0,1,0,1,0,0,0,0
306.0,12.0,11.0,38.0,4,2,0,2,1,0,0,0,0,0,1,1,1,0
436.0,8.0,25.0,46.0,2,3,0,2,1,150,1,0,0,0,0,0,1,0
630.0,27.0,34.0,55.0,1,2,0,2,1,25,0,0,1,0,0,1,1,0
340.0,7.0,5.0,68.0,4,1,0,2,6,250,0,1,0,0,0,1,0,0
135.0,6.0,6.0,18.0,4,6,0,1,10,50,1,0,0,0,0,1,0,0
221.0,4.0,19.0,12.0,4,4,0,2,10,190,1,0,0,0,0,0,0,0
303.0,26.0,18.0,8.0,4,6,0,2,0,185,0,0,1,0,0,0,0,0
328.0,3.0,12.0,54.0,4,4,0,2,0,30,1,0,0,0,0,1,0,0
62.0,1.0,5.0,4.0,4,3,0,2,6,10,1,0,0,0,0,0,0,0
52.0,1.0,4.0,5.0,4,4,1,2,6,20,1,0,0,0,0,0,0,0
184.0,8.0,2.0,33.0,4,2,1,2,5,30,1,0,0,0,0,0,1,0
224.0,4.0,6.0,38.0,4,4,1,2,0,50,1,0,1,0,0,0,1,0
313.0,3.0,25.0,20.0,4,1,0,2,2,30,0,1,0,0,0,1,0,0
130.0,7.0,11.0,3.0,3,2,0,1,3,35,1,0,0,0,0,0,0,0
194.0,6.0,13.0,15.0,0,4,1,2,3,25,1,0,0,0,0,0,0,0
289.0,10.0,14.0,35.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0
17.0,0.0,0.0,5.0,3,0,0,2,6,15,0,1,0,0,0,0,0,0
530.0,5.0,27.0,73.0,4,1,0,2,0,10,0,0,0,0,0,0,1,0
392.0,11.0,20.0,44.0,1,2,0,2,1,15,0,0,0,0,0,0,0,0
239.0,3.0,10.0,36.0,4,6,0,2,0,50,0,1,0,0,0,0,1,0
176.0,5.0,3.0,33.0,4,4,0,1,0,40,0,1,0,0,0,1,1,0
325.0,24.0,25.0,1.0,4,2,0,2,0,45,1,0,1,0,0,1,0,0
102.0,1.0,1.0,25.0,4,4,0,2,4,10,0,0,0,0,0,0,0,0
597.0,31.0,26.0,65.0,4,2,0,2,1,15,1,1,1,0,0,0,1,0
557.0,8.0,36.0,50.0,2,3,0,2,1,40,1,0,0,0,0,0,0,0
150.0,2.0,8.0,18.0,0,6,0,2,0,30,0,0,0,0,0,0,1,0
309.0,8.0,13.0,42.0,4,1,0,2,0,0,1,0,0,0,0,1,0,0
340.0,3.0,12.0,59.0,4,1,0,2,0,10,0,1,0,0,0,0,1,0
393.0,20.0,22.0,26.0,4,3,0,2,1,30,1,0,1,0,0,1,0,0
115.0,7.0,2.0,19.0,3,0,0,2,5,10,1,0,0,0,0,1,0,0
177.0,3.0,7.0,30.0,4,4,0,2,0,40,1,0,0,0,0,0,0,0
153.0,4.0,8.0,18.0,3,0,0,2,0,55,0,0,0,0,0,0,0,0
126.0,7.0,8.0,7.0,3,0,0,2,6,25,1,0,0,0,0,0,0,0
306.0,24.0,18.0,11.0,3,0,0,2,3,30,1,0,0,1,0,0,1,0
618.0,18.0,45.0,31.0,0,6,0,2,0,25,0,0,1,0,0,1,0,0
253.0,32.0,11.0,6.0,1,2,0,2,3,25,0,0,1,0,0,0,1,0
218.0,9.0,8.0,28.0,0,2,0,2,5,10,0,0,1,0,0,0,1,0
335.0,37.0,20.0,0.0,4,2,1,2,0,15,0,0,1,0,0,0,0,0
227.0,5.0,11.0,27.0,4,4,1,2,10,45,1,0,0,0,0,0,1,0
180.0,2.0,12.0,18.0,4,1,0,2,0,35,0,0,0,0,0,0,1,0
76.0,2.0,4.0,11.0,4,4,0,2,0,50,1,0,0,0,0,0,0,0
474.0,24.0,29.0,29.0,1,2,0,2,0,35,1,0,1,0,1,1,0,0
50.0,1.0,3.0,5.0,4,1,0,2,0,165,0,0,0,0,0,0,1,0
571.0,30.0,24.0,61.0,4,2,0,2,9,35,1,0,0,1,0,0,0,1
178.0,11.0,1.0,32.0,4,4,0,2,1,555,1,0,1,0,0,0,0,0
408.0,34.0,11.0,44.0,4,2,0,2,10,370,1,0,1,0,1,0,0,0
652.0,62.0,34.0,9.0,1,2,1,2,0,260,1,0,1,0,0,0,0,0
456.0,24.0,22.0,40.0,4,2,0,2,6,500,1,0,1,0,0,0,1,0
237.0,19.0,17.0,1.0,4,2,0,2,7,1150,0,0,1,0,0,0,0,0
359.0,6.0,15.0,52.0,4,4,0,2,3,40,1,1,0,0,0,0,1,0
295.0,28.0,18.0,5.0,4,2,0,2,7,130,0,0,1,0,0,0,0,0
361.0,23.0,12.0,42.0,4,2,0,2,0,125,1,0,0,0,0,1,0,0
224.0,7.0,4.0,41.0,4,1,0,2,0,25,0,0,0,0,0,0,1,0
65.0,4.0,0.0,15.0,4,4,1,2,9,30,1,1,0,0,0,0,0,0
43.0,1.0,0.0,11.0,3,0,0,2,6,45,0,1,0,0,0,0,0,0
65.0,1.0,0.0,16.0,4,1,1,2,6,15,0,1,0,0,0,0,0,0
86.0,1.0,0.0,21.0,4,1,1,2,2,795,0,1,0,0,0,1,0,0
58.0,0.0,0.0,15.0,0,4,1,2,1,25,0,1,0,0,0,0,0,0
810.0,38.0,43.0,69.0,1,2,0,2,1,30,1,0,1,0,1,0,0,0
1065.0,59.0,55.0,78.0,4,2,0,2,0,40,0,0,1,0,0,1,0,0
187.0,5.0,2.0,38.0,2,5,0,2,1,50,1,0,0,0,0,1,0,0
488.0,27.0,23.0,45.0,2,2,0,2,5,35,1,0,1,0,0,0,1,0
172.0,3.0,14.0,11.0,4,4,1,2,3,20,1,0,0,0,0,0,0,0
22.0,1.0,0.0,5.0,3,0,1,2,6,5,1,0,0,0,0,0,0,0
100.0,2.0,5.0,15.0,2,5,1,0,1,30,1,0,0,0,0,0,0,0
249.0,12.0,6.0,37.0,4,5,0,2,1,25,1,0,1,0,0,1,0,0
140.0,16.0,3.0,13.0,4,2,1,2,5,25,1,0,0,1,0,0,1,0
608.0,47.0,34.0,27.0,2,2,0,2,0,10,0,0,0,1,0,1,1,0
224.0,18.0,10.0,15.0,2,2,0,2,0,15,0,0,0,1,0,1,0,0
185.0,16.0,6.0,19.0,2,5,1,2,1,0,0,0,1,0,0,0,0,0
189.0,1.0,19.0,3.0,4,4,0,2,10,25,0,0,1,0,0,0,1,0
21.0,2.0,1.0,1.0,4,4,0,2,6,10,1,0,0,0,0,0,0,0
116.0,0.0,0.0,30.0,4,1,1,2,2,165,0,1,0,0,0,0,0,0
209.0,3.0,9.0,29.0,4,1,0,2,0,40,0,0,0,0,0,1,1,0
335.0,34.0,8.0,33.0,4,5,0,2,1,35,1,0,1,0,0,0,0,0
387.0,41.0,23.0,2.0,4,6,0,2,7,35,0,0,1,0,0,0,1,1
499.0,13.0,34.0,39.0,4,3,0,2,2,25,1,0,0,0,0,0,0,0
124.0,3.0,8.0,13.0,4,1,0,2,2,370,0,0,0,0,0,0,0,0
332.0,9.0,11.0,51.0,4,1,0,2,2,190,0,0,0,0,0,1,0,0
49.0,1.0,4.0,7.0,4,4,0,2,2,15,1,0,1,0,0,0,0,0
173.0,0.0,10.0,21.0,4,1,0,2,0,15,0,0,0,0,0,1,0,0
288.0,15.0,8.0,44.0,4,5,1,2,1,30,1,0,1,0,0,0,0,0
222.0,3.0,13.0,24.0,4,1,0,2,0,40,0,0,0,0,0,0,1,0
514.0,40.0,12.0,45.0,4,2,1,2,1,40,1,0,1,0,1,1,1,0
502.0,50.0,23.0,20.0,4,2,0,2,0,10,0,0,1,0,1,0,0,0
149.0,6.0,6.0,22.0,4,4,0,2,0,20,1,0,0,0,0,1,0,0
563.0,14.0,56.0,1.0,4,2,0,2,0,50,0,0,1,0,0,0,0,0
214.0,12.0,17.0,3.0,2,3,0,2,1,25,1,0,1,0,0,0,0,0
123.0,9.0,7.0,5.0,2,3,0,2,1,140,1,0,0,0,0,1,0,0
344.0,22.0,16.0,27.0,4,2,0,2,0,45,1,0,1,0,0,1,0,0
224.0,30.0,7.0,9.0,4,2,0,2,0,45,0,0,1,0,0,1,0,0
349.0,9.0,24.0,24.0,0,4,0,2,0,0,1,0,0,0,0,1,1,0
418.0,25.0,23.0,29.0,4,2,0,2,0,55,1,0,1,0,0,0,0,0
204.0,6.0,14.0,19.0,4,6,0,1,0,25,1,0,0,0,0,0,0,0
170.0,18.0,9.0,3.0,4,2,0,2,3,9,0,1,0,1,0,0,0,0
32.0,3.0,1.0,4.0,4,4,1,2,9,15,1,0,0,0,0,0,0,0
215.0,34.0,7.0,3.0,4,2,1,2,4,25,0,1,0,1,0,0,0,0
476.0,18.0,34.0,30.0,2,3,0,2,6,40,1,1,1,0,0,1,0,1
736.0,44.0,35.0,63.0,4,2,0,2,0,0,1,0,1,0,0,1,0,0
102.0,3.0,3.0,16.0,0,6,1,2,3,25,1,0,0,0,0,0,1,0
172.0,12.0,13.0,2.0,3,0,0,2,1,30,1,0,1,0,0,0,0,0
520.0,24.0,31.0,32.0,4,2,0,2,0,250,0,0,1,0,0,0,0,0
53.0,2.0,4.0,3.0,3,0,0,2,7,10,1,1,0,1,0,1,0,0
224.0,32.0,3.0,18.0,3,0,0,2,2,765,1,0,0,1,0,0,0,0
534.0,25.0,22.0,58.0,4,2,0,2,3,10,0,0,1,0,0,1,1,0
466.0,5.0,14.0,72.0,4,1,0,2,2,30,0,1,0,0,0,1,0,0
103.0,2.0,5.0,15.0,4,1,0,2,0,12,1,0,0,0,0,0,1,0
516.0,30.0,28.0,39.0,4,2,0,2,3,50,1,0,1,0,0,0,0,1
970.0,45.0,41.0,103.0,4,6,0,2,9,0,1,0,1,0,0,0,1,0
222.0,18.0,9.0,18.0,4,6,0,2,3,30,1,1,1,1,0,0,0,0
231.0,15.0,8.0,25.0,4,6,0,2,3,25,1,0,1,1,0,0,0,0
351.0,24.0,8.0,46.0,4,2,0,2,9,30,1,0,1,1,0,0,0,0
316.0,8.0,11.0,48.0,4,6,0,2,3,45,1,0,0,0,0,0,0,0
468.0,36.0,16.0,47.0,4,6,0,2,3,40,1,0,1,0,0,0,0,0
222.0,27.0,7.0,14.0,4,6,0,2,4,510,1,0,1,0,0,0,1,0
517.0,29.0,33.0,30.0,4,2,0,2,3,35,1,1,0,1,0,0,1,0
693.0,29.0,54.0,25.0,4,2,0,2,1,140,0,1,1,0,0,0,0,0
113.0,1.0,0.0,28.0,4,3,1,2,6,30,1,0,0,0,0,0,0,0
250.0,2.0,10.0,38.0,4,1,0,2,0,20,0,1,0,0,0,0,1,1
320.0,4.0,10.0,56.0,4,1,0,2,5,10,0,1,0,0,0,0,1,0
291.0,23.0,7.0,38.0,4,2,1,2,1,35,1,1,0,1,0,0,0,0
404.0,53.0,11.0,24.0,2,5,0,2,1,50,1,0,0,1,0,0,0,0
346.0,16.0,11.0,44.0,3,2,0,2,9,55,1,0,1,0,0,0,1,0
453.0,38.0,32.0,1.0,1,2,1,2,4,30,0,0,1,0,0,0,0,0
569.0,33.0,43.0,6.0,4,2,0,2,3,30,1,0,1,0,1,0,0,0
614.0,6.0,36.0,70.0,4,1,0,2,0,140,1,1,0,0,0,0,1,1
214.0,17.0,5.0,27.0,2,5,1,2,10,20,1,0,1,0,0,1,0,0
449.0,6.0,22.0,57.0,4,1,0,2,0,50,0,0,0,0,0,1,1,0
442.0,57.0,6.0,32.0,4,6,0,2,1,45,0,1,1,0,0,0,0,0
451.0,27.0,22.0,48.0,4,2,0,2,3,160,1,0,1,0,0,0,1,0
501.0,35.0,27.0,28.0,4,2,0,2,4,15,1,0,1,0,0,1,0,0
137.0,2.0,5.0,20.0,2,4,1,2,4,40,1,0,0,0,0,0,0,0
234.0,1.0,8.0,44.0,4,4,1,2,3,20,0,1,0,0,0,0,1,1
393.0,15.0,6.0,74.0,4,4,0,2,1,35,1,0,1,0,0,0,0,0
311.0,3.0,7.0,63.0,4,1,0,2,0,55,0,1,0,0,0,1,1,0
547.0,57.0,28.0,9.0,1,2,0,2,7,35,1,0,1,0,0,1,0,0
269.0,28.0,12.0,13.0,1,2,0,2,3,30,1,0,1,0,0,0,0,0
768.0,43.0,40.0,62.0,4,2,0,2,1,35,1,0,1,0,1,1,0,0
895.0,44.0,53.0,70.0,4,2,0,2,1,40,1,1,1,0,0,0,1,1
225.0,6.0,10.0,28.0,4,6,0,2,0,40,1,0,0,0,0,1,1,0
171.0,5.0,10.0,19.0,4,4,0,2,3,20,1,0,0,0,0,1,0,0
296.0,8.0,21.0,21.0,4,4,0,2,3,40,1,0,1,0,0,0,0,0
358.0,10.0,24.0,29.0,4,4,0,2,3,30,1,1,0,0,0,1,0,0
259.0,10.0,11.0,30.0,4,6,0,2,3,30,1,0,0,0,0,1,0,0
151.0,4.0,12.0,8.0,1,4,0,2,3,20,1,1,0,0,0,1,0,0
453.0,18.0,16.0,62.0,4,2,0,2,10,45,1,0,1,0,0,0,0,0
472.0,29.0,19.0,44.0,4,2,0,2,1,45,1,0,1,0,0,1,0,0
132.0,24.0,3.0,3.0,4,2,0,2,3,20,0,0,1,0,0,0,0,0
790.0,36.0,39.0,72.0,4,2,0,2,1,10,0,0,0,0,0,1,1,0
311.0,25.0,17.0,14.0,4,2,0,2,3,55,1,0,1,0,0,1,1,0
193.0,5.0,10.0,25.0,4,4,0,2,2,20,1,0,0,0,0,1,0,0
354.0,21.0,16.0,31.0,4,2,0,2,3,10,1,1,1,0,0,1,1,0
552.0,18.0,36.0,40.0,4,6,0,2,7,40,1,1,1,0,0,0,0,0
340.0,18.0,20.0,20.0,4,2,0,2,3,20,1,1,0,1,0,0,1,0
1167.0,62.0,48.0,125.0,1,2,0,2,4,40,1,1,0,1,0,0,1,0
633.0,34.0,33.0,52.0,4,2,0,2,1,45,1,0,1,0,0,1,0,0
252.0,8.0,11.0,30.0,0,6,0,2,0,30,0,1,0,0,0,1,1,0
363.0,5.0,20.0,43.0,4,1,0,2,0,5,0,1,0,0,0,1,1,0
182.0,6.0,13.0,12.0,4,4,0,2,3,50,1,0,0,0,0,0,0,0
524.0,35.0,23.0,44.0,4,2,0,2,1,55,1,1,0,1,1,1,1,0
84.0,1.0,7.0,6.0,4,2,0,1,6,20,1,0,0,0,0,0,0,0
207.0,7.0,16.0,11.0,4,4,0,2,3,25,1,0,1,0,0,0,0,0
30.0,1.0,3.0,2.0,3,0,0,2,3,15,1,0,0,0,0,0,0,0
181.0,7.0,13.0,11.0,4,4,0,2,3,5,1,1,0,0,0,0,0,0
203.0,3.0,13.0,21.0,4,4,0,2,1,35,1,0,0,0,0,1,0,0
123.0,8.0,7.0,6.0,4,6,0,1,9,20,0,0,1,0,0,1,1,0
127.0,4.0,4.0,22.0,0,6,0,2,0,20,0,1,0,0,0,1,1,1
164.0,13.0,9.0,7.0,3,0,0,2,7,50,0,0,1,0,0,1,0,0
